,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
221,How-to-run-huggingface-spaces-on-local-machine-demo,PRITHIVSAKTHIUR,"Running Hugging Face Spaces on a local machine / colab T4 GPU involves several steps. Hugging Face Spaces is a platform to host machine learning demos and applications using Streamlit, Gradio, or other frameworks.",https://github.com/PRITHIVSAKTHIUR/How-to-run-huggingface-spaces-on-local-machine-demo,Jupyter Notebook,2024-06-17T11:55:35Z,2024-08-27T15:51:33Z,16,2,0,
222,Image-to-Speech-GenAI-Tool-Using-LLM,GURPREETKAURJETHRA,"AI tool that generates an Audio short story based on the context of an uploaded image by prompting a GenAI LLM model, Hugging Face AI models together with OpenAI & LangChain",https://github.com/GURPREETKAURJETHRA/Image-to-Speech-GenAI-Tool-Using-LLM,Python,2024-01-09T19:45:41Z,2024-10-03T07:47:33Z,18,6,0,MIT License
223,Object-Identification-using-HuggingFace,swapnilin,A Object Identification and text to speech model using HuggingFace Transformers,https://github.com/swapnilin/Object-Identification-using-HuggingFace,Jupyter Notebook,2024-03-11T00:43:08Z,2024-09-11T00:52:01Z,0,4,0,
224,ComfyUI-GPT2P,1038lab,ComfyUI Node - Hugging Face repositories GTP2 Prompt,https://github.com/1038lab/ComfyUI-GPT2P,Python,2024-02-20T18:52:33Z,2024-08-08T19:04:42Z,4,2,3,GNU General Public License v3.0
225,IMDB_BERT_TRANSFORMER,Prerna5194,IMDB Classification using BERT and Hugging Face,https://github.com/Prerna5194/IMDB_BERT_TRANSFORMER,Jupyter Notebook,2020-09-02T14:22:29Z,2024-09-08T10:04:22Z,4,2,0,
226,HuggingFace,tryAGI,Generated C# SDK based on official HuggingFace OpenAPI specification,https://github.com/tryAGI/HuggingFace,C#,2023-07-16T02:35:39Z,2024-10-01T06:33:02Z,15,1,0,MIT License
227,HuggingFace,ArslanKAS,HugginFace for Beginners,https://github.com/ArslanKAS/HuggingFace,Jupyter Notebook,2023-01-12T04:11:23Z,2024-02-28T17:45:15Z,3,2,0,
228,RAG-Driven-Generative-AI,Denis2054,"This repository provides programs to build Retrieval Augmented Generation (RAG) code for Generative AI with LlamaIndex, Deep Lake, and Pinecone leveraging the power of OpenAI and Hugging Face models for generation and evaluation.",https://github.com/Denis2054/RAG-Driven-Generative-AI,Jupyter Notebook,2024-04-19T17:40:16Z,2024-10-06T08:58:10Z,26,7,0,MIT License
229,candle_embed,ShelbyJenkins,"A simple, CUDA or CPU powered, library for creating vector embeddings using Candle and models from Hugging Face",https://github.com/ShelbyJenkins/candle_embed,Rust,2024-04-17T19:21:14Z,2024-09-29T10:45:00Z,25,2,1,MIT License
230,optimized-pytorch-on-databricks-and-fabric,Azure,Sample code for running optimized training of Hugging Face models with PyTorch FSDP on Azure Databricks and optimized inference with BetterTransformer on MIcrosoft Fabric,https://github.com/Azure/optimized-pytorch-on-databricks-and-fabric,Jupyter Notebook,2023-06-12T15:32:10Z,2024-02-29T04:16:34Z,8,7,0,MIT License
231,llmperf-bench,philschmid,llmperf bench is a toolkit to benchmark Hugging Face TGI with llmperf easily. ,https://github.com/philschmid/llmperf-bench,Python,2024-04-25T12:24:04Z,2024-07-08T19:37:03Z,2,4,0,MIT License
232,mt5_translator,ugm2,Hugging Face Transformer for Multilingual Translation service and trainer,https://github.com/ugm2/mt5_translator,Python,2021-01-06T16:59:51Z,2023-05-01T06:30:38Z,2,3,0,
233,Image_Captioning_using_Hugging_Face,kalpesh22-21,In this project Flikr8K dataset was used to train an Image Captioning model Using Hugging face Transformer.,https://github.com/kalpesh22-21/Image_Captioning_using_Hugging_Face,Jupyter Notebook,2022-06-16T00:45:39Z,2024-10-05T12:44:30Z,8,2,1,
234,BioGPT,Elsword016,Creating an interface based off Microsoft's BioGPT-large model from Hugging Face,https://github.com/Elsword016/BioGPT,Python,2023-02-07T05:06:24Z,2023-11-12T14:53:15Z,9,2,0,
235,HuggingFaceHub.jl,cjdoris,Julia interface to the 🤗 Hub,https://github.com/cjdoris/HuggingFaceHub.jl,Julia,2022-05-30T15:42:51Z,2024-09-16T01:58:06Z,16,0,0,MIT License
236,efficient_bpe,Yikai-Liao,An Efficent BPE Algorithm Faster then Hugging Face Tokenizer's Implementation,https://github.com/Yikai-Liao/efficient_bpe,Python,2023-05-03T11:31:01Z,2024-09-10T01:22:06Z,6,2,0,
237,imagenette-ddp,amaarora,This repository contains code for multi-gpu training on ImageNette using pure PyTorch and Hugging Face accelerate,https://github.com/amaarora/imagenette-ddp,Python,2021-04-25T22:16:23Z,2023-11-06T11:23:11Z,6,3,0,
238,hugging-face-stable-diffusion,fdb,Simple webserver around hugging-face-stable-diffusion,https://github.com/fdb/hugging-face-stable-diffusion,Python,2022-08-24T10:38:53Z,2022-08-28T08:52:40Z,3,2,0,
239,tokenizers-scala,sbrunk,Scala bindings for Hugging Face Tokenizers,https://github.com/sbrunk/tokenizers-scala,Scala,2023-04-24T20:33:20Z,2024-07-20T06:57:26Z,12,0,0,Apache License 2.0
240,Stable_Diffusion_colab,WiNE-iNEFF,Simple Google Colab Notebook with text2img and image2image generation. Use duffusers from Hugging Face,https://github.com/WiNE-iNEFF/Stable_Diffusion_colab,Jupyter Notebook,2022-09-01T07:05:53Z,2024-06-06T11:28:49Z,9,2,0,
241,fine-tuning-llms-on-aws,phonghuule,"In this lab, you will learn how to use Amazon SageMaker to fine-tune a pretrained Hugging Face LLM using AWS Trainium accelerators, and then leverage the fine-tuned model for inference on AWS Inferentia.",https://github.com/phonghuule/fine-tuning-llms-on-aws,,2024-02-18T05:38:43Z,2024-03-06T02:19:25Z,11,9,1,MIT No Attribution
242,TweetExtractionTwintHuggingFaceSentimentAnalysis,rsreetech,In this notebook  I explain about scraping tweets using Twint Python library and an then performing sentiment analysis on tweets using hugging face transformers.,https://github.com/rsreetech/TweetExtractionTwintHuggingFaceSentimentAnalysis,Python,2021-04-12T05:23:01Z,2021-11-30T20:44:36Z,2,3,0,
243,Smaug-72B,inferless,"Smaug-72B - which topped the Hugging Face LLM leaderboard and it’s the first model with an average score of 80, making it the world’s best open-source foundation model.",https://github.com/inferless/Smaug-72B,Python,2024-02-17T21:01:38Z,2024-09-11T12:42:49Z,16,5,0,
244,andromeda-chain,ChuloAI,Serving hugging face guidance behind a server,https://github.com/ChuloAI/andromeda-chain,Python,2023-06-02T07:38:35Z,2024-05-05T10:53:21Z,13,1,0,MIT License
245,chat_with_pdf_streamlit_llama2,easonlai,"In this repository, you will discover how Streamlit, a Python framework for developing interactive data applications, can work seamlessly with the Open-Source Embedding Model (""sentence-transformers/all-MiniLM-L6-v2"") in Hugging Face and Llama 2 🦙🦙 model. ",https://github.com/easonlai/chat_with_pdf_streamlit_llama2,Jupyter Notebook,2023-09-17T15:38:43Z,2024-09-04T16:52:21Z,16,8,0,
246,hftokenizers,mlverse,Hugging face tokenizers for R using extendr,https://github.com/mlverse/hftokenizers,Rust,2021-01-15T03:54:11Z,2023-05-17T07:31:30Z,12,1,4,Other
247,huggingface-deep-rl-class-notes,Elameri,Hugging Face Deep RL Class notes,https://github.com/Elameri/huggingface-deep-rl-class-notes,,2022-12-14T17:42:53Z,2024-03-26T03:07:37Z,10,0,0,
248,open-hf-spaces-in-studiolab,machinelearnear,"template for duplicating and executing Hugging Face Spaces either on SM Studio Lab, Google  Colab, or locally.",https://github.com/machinelearnear/open-hf-spaces-in-studiolab,Jupyter Notebook,2022-04-07T17:13:04Z,2024-08-12T19:09:37Z,11,2,0,Apache License 2.0
249,hflm,RichardKelley,A simple library for working with Hugging Face models.,https://github.com/RichardKelley/hflm,Python,2024-07-05T05:31:41Z,2024-09-14T00:10:16Z,15,0,0,"BSD 3-Clause ""New"" or ""Revised"" License"
250,anything-model-batch-downloader,quanghuyn94,"Anything Model Bacth Downloader allows you to batch download models from civitai, hugging face easily just through model url.",https://github.com/quanghuyn94/anything-model-batch-downloader,Python,2023-03-19T07:39:50Z,2024-05-13T18:18:17Z,15,2,0,
251,qa_quran_heroku,MesumRaza,A Question Answer Application Backend (Haystack and Hugging Face),https://github.com/MesumRaza/qa_quran_heroku,Python,2021-01-30T20:57:48Z,2021-02-06T10:54:04Z,3,2,0,
252,lpips-j,pcuenca,"Minimal JAX/Flax port of `lpips` supporting `vgg16`, with pre-trained weights stored in the 🤗 Hugging Face hub.",https://github.com/pcuenca/lpips-j,Python,2022-07-08T10:51:35Z,2024-09-09T07:36:46Z,14,2,0,Apache License 2.0
253,huggingface_client,shamblett,A Hugging Face server and browser based REST API client for the inference and inference endpoint API's,https://github.com/shamblett/huggingface_client,Dart,2023-08-02T09:15:44Z,2024-09-30T10:00:04Z,6,2,5,MIT License
254,hugging-py-face,MinuraPunchihewa,Hugging-Py-Face is a powerful Python package that provides seamless integration with the Hugging Face Inference API.,https://github.com/MinuraPunchihewa/hugging-py-face,Python,2023-04-13T05:20:15Z,2024-07-17T19:56:53Z,2,2,4,MIT License
255,mT5_translator,dashnak90,Deep Learning Translator using Transfer Learning approach. Hugging Face mT5 Base model fine-tuned on downstream tasks.,https://github.com/dashnak90/mT5_translator,Jupyter Notebook,2021-08-06T10:33:08Z,2024-08-15T15:28:07Z,9,3,1,MIT License
256,HuggingFace_Model_Deployment_On_SageMaker,ashishpatel26,HuggingFace_Model_Deployment_On_SageMaker,https://github.com/ashishpatel26/HuggingFace_Model_Deployment_On_SageMaker,Jupyter Notebook,2023-08-09T09:05:15Z,2024-03-21T18:33:56Z,3,2,0,
257,SageMaker-MME-HuggingFace-NLP,C24IO,SageMaker-MME-HuggingFace-NLP,https://github.com/C24IO/SageMaker-MME-HuggingFace-NLP,Jupyter Notebook,2021-04-08T00:27:59Z,2021-07-07T01:26:34Z,1,3,0,
258,Whatsapp-HuggingFace-Chatbot,abdallah197,The project uses the Twilio API for Whatsapp [1] together with Flask web application framework to handle sending and receiving messages to WhatsApp. And Huggingface implementation of DialoGPT which is a large-scale pretrained dialogue response generation model for multiturn conversations.,https://github.com/abdallah197/Whatsapp-HuggingFace-Chatbot,Python,2020-05-25T17:15:05Z,2023-03-28T20:35:23Z,10,2,4,
259,HuggingFaceMirror-Workers,BrandonStudio,HuggingFace Hub mirror on Cloudflare Workers,https://github.com/BrandonStudio/HuggingFaceMirror-Workers,TypeScript,2024-06-28T06:37:21Z,2024-09-20T07:14:03Z,2,2,0,Apache License 2.0
260,smart-image-sorter,bellingcat,User friendly zero-shot image classification using open-source models from the Hugging Face library,https://github.com/bellingcat/smart-image-sorter,Jupyter Notebook,2024-07-17T19:31:54Z,2024-10-02T07:13:37Z,30,1,0,Apache License 2.0
261,HFSpaces,Hugging-Face-Supporter,Hugging Face Spaces,https://github.com/Hugging-Face-Supporter/HFSpaces,,2021-12-15T18:28:03Z,2022-12-11T12:07:48Z,5,0,0,
262,Streamlit-Documentation-Chinese,wanghanbinpanda,Streamlit中文文档，根据英文文档进行翻译和注释，并附有运行截图。最后补充了如何将Streamlit开发的app部署到Hugging Face。,https://github.com/wanghanbinpanda/Streamlit-Documentation-Chinese,Python,2023-04-14T01:36:33Z,2024-09-26T13:01:49Z,60,4,0,
263,voila-huggingface,voila-dashboards,Voila deployed on Hugging Face Spaces 🤗,https://github.com/voila-dashboards/voila-huggingface,Jupyter Notebook,2023-08-11T12:22:57Z,2024-01-09T14:50:09Z,9,1,1,MIT License
264,HuggingFace_Backup,duskfallcrew,"Huggingface Backup - Jupyter, Colab and Python Script",https://github.com/duskfallcrew/HuggingFace_Backup,Jupyter Notebook,2023-05-18T23:47:01Z,2024-06-10T07:20:11Z,8,0,0,Creative Commons Zero v1.0 Universal
265,llm-image-caption-semantic-search,joshpoduska,Hugging Face and Pinecone semantic search of your cloud photos,https://github.com/joshpoduska/llm-image-caption-semantic-search,Jupyter Notebook,2023-09-29T22:34:09Z,2024-08-14T22:16:03Z,13,1,0,
266,ML-Pipeline-With-DVC-SkyPilot-HuggingFace,alex000kim,,https://github.com/alex000kim/ML-Pipeline-With-DVC-SkyPilot-HuggingFace,HTML,2023-08-09T22:38:12Z,2024-07-25T14:00:24Z,14,0,0,MIT License
267,Gemma2-9b-GradioClient,fabiomatricardi,Run with API call to Hugging Face Spaces Gemma2-9B model,https://github.com/fabiomatricardi/Gemma2-9b-GradioClient,Python,2024-08-07T22:03:00Z,2024-08-28T03:50:14Z,3,2,0,
268,Lean.DataSource.HuggingFace,QuantConnect,HuggingFace caching for the QuantConnect Community,https://github.com/QuantConnect/Lean.DataSource.HuggingFace,Python,2024-03-19T19:01:17Z,2024-05-29T18:26:12Z,2,3,0,
269,optimum-ascend,BrightXiaoHan,Optimized inference with Ascend and Hugging Face,https://github.com/BrightXiaoHan/optimum-ascend,Python,2024-02-04T11:11:38Z,2024-05-24T07:36:05Z,8,2,0,Apache License 2.0
270,optimum-openvino,dkurt,Intel OpenVINO extension for Hugging Face Transformers,https://github.com/dkurt/optimum-openvino,Python,2021-12-15T08:53:10Z,2023-01-28T02:37:06Z,8,1,3,Apache License 2.0
271,HuggingFace-API-ONNX-Conversion,ibaiGorordo,Repository to showcase how to export models to ONNX using a client to a Hugging Face space.,https://github.com/ibaiGorordo/HuggingFace-API-ONNX-Conversion,Python,2024-04-13T11:33:06Z,2024-08-12T08:54:36Z,9,0,0,MIT License
272,Hugging-Face-Projects,kadirnar,My Hugging Face Projects,https://github.com/kadirnar/Hugging-Face-Projects,,2023-02-23T16:30:48Z,2024-03-06T18:36:46Z,5,0,0,Apache License 2.0
273,hugging-face-krew.github.io,Hugging-Face-KREW,Hugging Face KREW Blog,https://github.com/Hugging-Face-KREW/hugging-face-krew.github.io,SCSS,2024-09-05T14:08:33Z,2024-10-05T08:06:53Z,0,2,0,MIT License
274,deep-rl-class-zh,sun1638650145,Hugging Face 深度强化学习课程(中文版) ,https://github.com/sun1638650145/deep-rl-class-zh,Jupyter Notebook,2022-05-16T07:23:56Z,2024-09-28T02:59:28Z,17,1,0,
275,hugging-downloader,isLinXu,hugging-face-downloader,https://github.com/isLinXu/hugging-downloader,Python,2023-05-08T13:24:47Z,2024-02-08T22:49:56Z,4,1,0,MIT License
276,Deep-RL-course,chavicoski,Exercises of the reinforcement learning course from Hugging Face,https://github.com/chavicoski/Deep-RL-course,Python,2022-12-08T10:39:46Z,2024-07-24T11:46:24Z,9,0,0,
277,ditto-app,ditto-assistant,"AI assistant using Google TTS/STT, Keras, OpenAI, Hugging Face, Home Assistant, and much more.",https://github.com/ditto-assistant/ditto-app,JavaScript,2021-11-30T03:54:51Z,2024-10-06T05:08:09Z,21,1,0,
278,World-Dataset-Library,AhmedBella,A Django/React website for sharing datasets - It seems that we got beaten to it by Hugging Face. Work no longer in progress,https://github.com/AhmedBella/World-Dataset-Library,Python,2023-02-28T16:17:20Z,2024-05-09T21:18:46Z,13,3,0,
279,starhugger.el,daanturo,Hugging Face/AI-powered text & code completion client (unofficial),https://github.com/daanturo/starhugger.el,Emacs Lisp,2023-05-10T09:48:53Z,2024-07-31T03:47:58Z,9,0,0,GNU General Public License v3.0
280,HuggingFace-Model-Serving,AshutoshDongare,Quick and easy tutorial to serve HuggingFace sentiment analysis model using torchserve,https://github.com/AshutoshDongare/HuggingFace-Model-Serving,Python,2022-04-09T14:41:32Z,2024-08-26T09:56:36Z,7,1,0,GNU General Public License v3.0
281,Urdu-To-English-Machine-Translation,bilalhameed248,Fine tuned Urdu to English machine translation pre train model using Hugging-Face Trainer API on custom dataset.,https://github.com/bilalhameed248/Urdu-To-English-Machine-Translation,Jupyter Notebook,2023-11-05T15:11:14Z,2024-09-16T18:54:03Z,6,2,0,
282,nlp_hugging_face,janani-ravi-loony,,https://github.com/janani-ravi-loony/nlp_hugging_face,Jupyter Notebook,2024-09-01T08:49:57Z,2024-09-08T15:41:45Z,2,4,0,
283,huggingface-bert-fine-tuning,mazerte,Hugging Face fine-tuning example,https://github.com/mazerte/huggingface-bert-fine-tuning,Jupyter Notebook,2021-11-15T04:22:13Z,2021-11-15T04:36:28Z,0,2,0,MIT License
284,predict_image,nuvic,Example showing how to use hugging faces api with pure static js/html,https://github.com/nuvic/predict_image,JavaScript,2022-04-29T17:28:16Z,2023-09-29T14:58:52Z,3,3,0,
285,DeforumDailyPapers,blueangel1313,A discord bot to stay up to date with Hugging Face Daily Papers.,https://github.com/blueangel1313/DeforumDailyPapers,Python,2024-04-08T15:03:51Z,2024-10-04T11:44:10Z,15,0,0,MIT License
286,ss23-hf-code,Cambridge-ICCS,Code repository for the Hugging Face talk in ICCS Summer School '23.,https://github.com/Cambridge-ICCS/ss23-hf-code,Python,2023-07-07T15:32:13Z,2023-07-07T15:32:31Z,0,3,0,
287,ai-town-huggingface,radames,AI town https://github.com/a16z-infra/ai-town Patches to run on Hugging Face Spaces,https://github.com/radames/ai-town-huggingface,TypeScript,2024-05-13T21:13:48Z,2024-10-06T03:49:10Z,17,1,0,
288,ComfyUI-VisualQueryTemplate,celoron,A ComfyUI node for transforming images into descriptive text using templated visual question answering. Leverages Hugging Face's VQA models with transformers,https://github.com/celoron/ComfyUI-VisualQueryTemplate,Python,2024-08-28T11:34:30Z,2024-09-25T18:24:31Z,10,2,0,MIT License
289,SAM-Breast-Tumor-Segmentation,AliAmini93,"Developed a custom application of the Segment Anything Model (SAM) for breast cancer tissue segmentation, utilizing Hugging Face's Transformers and fine-tuning the decoder to predict segmentation masks in medical imaging.",https://github.com/AliAmini93/SAM-Breast-Tumor-Segmentation,Jupyter Notebook,2023-12-28T14:35:55Z,2024-10-02T04:41:51Z,37,2,0,MIT License
290,llm_triton,royinx,"LLM in Triton , Hugging Face -> Pytorch -> ONNX -> TensorRT -> Triton",https://github.com/royinx/llm_triton,Python,2023-07-09T22:49:52Z,2023-10-17T02:38:27Z,8,0,0,
291,keras-nlp-hugging-face-integration,ariG23498,About the Keras NLP and Hugging Face integration.,https://github.com/ariG23498/keras-nlp-hugging-face-integration,Jupyter Notebook,2024-07-10T17:16:23Z,2024-09-12T19:48:29Z,7,0,0,MIT License
292,mlx-hub,g-aggarwal,A python command-line tool to download & manage MLX AI models from Hugging Face.,https://github.com/g-aggarwal/mlx-hub,Python,2024-07-11T00:33:34Z,2024-08-26T18:09:18Z,15,0,1,MIT License
293,HuggingFaceToOnnx,ibebbs,A docker image built to facilitate the export of Hugging Face Transformer Models to ONNX.,https://github.com/ibebbs/HuggingFaceToOnnx,Dockerfile,2021-05-03T20:04:03Z,2023-12-19T17:59:33Z,6,0,0,The Unlicense
294,HuggingFace-Download-Accelerator,null-yer,国内加速，可视化批量下载huggingFace文件,https://github.com/null-yer/HuggingFace-Download-Accelerator,Python,2024-07-09T08:27:06Z,2024-09-13T08:45:24Z,6,0,0,
295,huggingface-tldr,davanstrien,Experimental tl;dr summaries for datasets on the Hugging Face Hub!,https://github.com/davanstrien/huggingface-tldr,JavaScript,2024-04-01T17:50:27Z,2024-07-25T08:37:43Z,10,0,0,
296,sbert-ja,colorfulscoop,Code to train Sentence BERT Japanese model for Hugging Face Model Hub,https://github.com/colorfulscoop/sbert-ja,Python,2021-07-30T16:11:41Z,2024-02-08T05:43:23Z,11,0,0,
297,nlphub,nikitakapitan,NLP with Transformers using Hugging Face,https://github.com/nikitakapitan/nlphub,Jupyter Notebook,2023-01-08T20:37:32Z,2024-01-30T09:34:24Z,5,1,0,
298,Lab4Tokenizer,dliuu,Hugging Face Tokenizer 23F COSC480C NLP,https://github.com/dliuu/Lab4Tokenizer,,2023-09-25T04:42:52Z,2023-09-29T02:14:10Z,0,2,0,
299,image-to-text-to-speech,semaj87,"An app that uses Hugging Face AI models together with OpenAI & LangChain, to generate text from an image, which then generates audio from the text",https://github.com/semaj87/image-to-text-to-speech,Python,2023-11-21T10:56:39Z,2024-04-26T11:30:27Z,12,2,0,MIT License
300,model-match-pro,Match-Makers,A Next.js Django team project using the Hugging Face API to compare text predictive large language models. Check out the deployed project on Vercel. ,https://github.com/Match-Makers/model-match-pro,JavaScript,2023-08-16T02:56:12Z,2023-08-31T20:29:17Z,1,3,1,MIT License
301,audio-conversation-summary-with-hugging-face-and-transcribe,aws-samples,,https://github.com/aws-samples/audio-conversation-summary-with-hugging-face-and-transcribe,Python,2022-11-18T19:54:13Z,2024-07-17T16:12:44Z,5,0,0,MIT No Attribution
302,qa-chatgpt-hf-pgvector,zcemycl,"E-commerce fashion assistant with Chatgpt, Hugging Face, Ltree and Pgvector.",https://github.com/zcemycl/qa-chatgpt-hf-pgvector,Python,2023-11-07T23:44:09Z,2024-04-14T00:14:48Z,3,0,0,
303,stable-diffusion-with-diffusers-on-colab,zett-8,Simple Colab notebook to run Stable Diffusion with Hugging Face diffusers,https://github.com/zett-8/stable-diffusion-with-diffusers-on-colab,Jupyter Notebook,2022-08-29T18:15:37Z,2024-08-04T06:43:59Z,3,1,0,MIT License
304,hugging-face-text-embedding,jgquiroga,Docker image to expose a basic text embedding API using all-MiniLM-L6-v2 model,https://github.com/jgquiroga/hugging-face-text-embedding,Python,2023-05-07T09:59:57Z,2024-07-15T23:42:31Z,3,1,0,MIT License
305,Danielle,johndeniel,Go website application with automated Dockerization using GitHub Actions and Hugging Face Platform integration,https://github.com/johndeniel/Danielle,Go,2023-08-12T10:19:47Z,2024-07-18T02:11:23Z,4,0,0,Apache License 2.0
306,Vlab,nimish-patil,Sentiment Analysis using hugging face transformer model,https://github.com/nimish-patil/Vlab,HTML,2023-04-21T14:01:06Z,2023-04-25T07:34:05Z,2,0,0,
307,Llama-2-7B-GPTQ,inferless,"Llama 2 is a collection of pretrained and fine-tuned generative text models ranging in scale from 7 billion to 70 billion parameters. This is the repository for the 7B fine-tuned model, optimized for dialogue use cases and converted for the Hugging Face Transformers format. Links to other models can be found in the index at the bottom.",https://github.com/inferless/Llama-2-7B-GPTQ,Python,2023-08-08T15:52:09Z,2024-09-12T10:14:17Z,0,11,0,
308,sentence-doctor,flexudy-pipe,"Many Natural Language Processing tasks rely on sentence boundary detection (SBD). Although amazing libraries like spacy provide state of the art SBD, they often depend on text extractors (e.g pdf text extractors or OCR). The quality of these extractors greatly influence the quality of SBD libraries and as a consequence, the performance of downstream models as well. To help address this problem, we fine-tuned a T5 model from the hugging face hub that attempts to reconstruct “broken sentences”",https://github.com/flexudy-pipe/sentence-doctor,Python,2020-08-26T15:41:44Z,2024-08-07T15:46:29Z,61,5,0,
309,colorize-diffusers,TassaraR,Diffusion Pix2Pix colorizer model built using Hugging Face's Diffusers framework,https://github.com/TassaraR/colorize-diffusers,Python,2024-01-12T17:26:53Z,2024-05-27T10:23:16Z,3,0,1,MIT License
310,sentiment-analysis,internettrashh,sentiment analysis using hugging face  inference api ,https://github.com/internettrashh/sentiment-analysis,Python,2023-10-28T19:07:28Z,2024-05-13T20:12:48Z,2,0,0,
311,gpt2_smr,berecat,Text summarization using GPT2 from Hugging Face.,https://github.com/berecat/gpt2_smr,Python,2021-12-16T13:09:05Z,2023-09-02T18:01:32Z,2,0,0,Other
312,quick-nlp-service,HsuehDev,Quickly set up a FastAPI service with Hugging Face and OpenAI NLP services using Docker Compose.,https://github.com/HsuehDev/quick-nlp-service,Python,2024-02-02T08:46:54Z,2024-02-02T08:50:15Z,0,2,0,
313,discord-chatbot,JoeSiu,Another Discord chatbot that supports poe.com's ChatGPT bots and Hugging Face models,https://github.com/JoeSiu/discord-chatbot,Python,2023-04-05T19:29:10Z,2024-07-18T18:43:45Z,4,1,1,
314,data-gradients-hf-datasets,FrancescoSaverioZuppichini,Using data-gradients with hugging face datasets,https://github.com/FrancescoSaverioZuppichini/data-gradients-hf-datasets,Jupyter Notebook,2023-07-12T07:35:59Z,2023-09-18T02:18:06Z,2,0,0,
315,hotdog_nothotdog,truepositive,Clone of the Hugging Face Dataset Repository,https://github.com/truepositive/hotdog_nothotdog,,2024-06-05T13:25:39Z,2024-09-12T14:46:31Z,2,0,0,GNU Affero General Public License v3.0
316,text_summarizer_hugging_face,Saifullah3711,"Step by step method is shown on how to summarize pdf book/file of any size or pages, summary is found out and saved in pdf at a specified location. ",https://github.com/Saifullah3711/text_summarizer_hugging_face,Jupyter Notebook,2022-08-23T01:50:36Z,2024-05-15T11:52:58Z,3,1,0,
317,insurance-qa-nlp,databricks-industry-solutions,"Digitalization of the Claims Process using NLP, Delta and Hugging Face",https://github.com/databricks-industry-solutions/insurance-qa-nlp,Python,2022-12-14T23:25:09Z,2023-07-07T20:46:30Z,3,3,1,Other
318,code-summarizer-dell,SARIT42,"Explaining code (python) in natural language text using Microsoft CodeBert , TreeHugger, Hugging Face models.",https://github.com/SARIT42/code-summarizer-dell,Jupyter Notebook,2022-12-12T15:06:12Z,2022-12-16T11:48:46Z,4,1,0,Apache License 2.0
319,support-ticket-classification,neuronest,Make an API to classify IT support tickets using Hugging Face Transformers and Azure,https://github.com/neuronest/support-ticket-classification,Python,2020-07-02T11:24:01Z,2024-08-01T22:32:13Z,4,1,5,MIT License
320,ai-image-generator,eraysahin06,Free AI Image Generator - Hugging Face API,https://github.com/eraysahin06/ai-image-generator,JavaScript,2023-08-29T00:07:52Z,2024-06-11T18:21:09Z,2,0,0,
321,Information_Extraction_HuggingFace,rahulmuggalla,,https://github.com/rahulmuggalla/Information_Extraction_HuggingFace,Jupyter Notebook,2023-09-12T18:22:56Z,2023-10-07T11:44:16Z,2,0,0,
322,LangChain-v0.2-HuggingFace-Llama3,Srijan-D,"This project integrates LangChain v0.2.6, HuggingFace Serverless Inference API, and Meta-Llama-3-8B-Instruct. It provides a chat-like web interface to interact with a language model and maintain conversation history using the Runnable interface, the upgraded version of LLMChain. LLMChain has been deprecated since 0.1.17.",https://github.com/Srijan-D/LangChain-v0.2-HuggingFace-Llama3,Python,2024-07-04T15:41:30Z,2024-09-16T15:09:52Z,3,1,0,MIT License
323,LangChain_HuggingFace,charumakhijani,Create LLM using LangChain and Hugging Face Model,https://github.com/charumakhijani/LangChain_HuggingFace,Jupyter Notebook,2024-01-03T18:07:07Z,2024-07-03T18:36:32Z,2,1,0,Apache License 2.0
324,HuggingFaceAutoDocstring,FrancescoSaverioZuppichini,,https://github.com/FrancescoSaverioZuppichini/HuggingFaceAutoDocstring,Mustache,2022-03-12T13:18:36Z,2022-04-22T10:54:21Z,2,0,0,
325,TECHNO_SRM,As-anonymus,The project has been executed in 2 methods one using Yolov5 for which u can see the demonstration in through the following link https://drive.google.com/file/d/1WTUw_j_NX_CqfcwwI7lozLnORTbWgHLp/view?usp=sharing   and for the other approach using Detectron2 we have deployed it on hugging face ,https://github.com/As-anonymus/TECHNO_SRM,Jupyter Notebook,2023-04-16T06:35:00Z,2024-02-13T07:21:34Z,3,5,1,
326,NX_HuggingFace_Flux,Franck-Demongin,A custom ComfyUI node for generating images with Flux-Dev or Flux-Schnell templates directly on Hugging Face ,https://github.com/Franck-Demongin/NX_HuggingFace_Flux,Python,2024-08-08T16:14:41Z,2024-08-18T05:37:21Z,2,1,2,GNU General Public License v3.0
327,codeConvo,alessandroamenta,"App to chat with your GitHub codebase. Using OpenAI's API, Weaviate vector storage, Langchain, and Hugging Face embeddings",https://github.com/alessandroamenta/codeConvo,Python,2023-08-26T07:24:57Z,2024-07-13T08:43:41Z,6,1,1,
328,swift-llm-chat-openai,kevinhermawan,"Interact with OpenAI and OpenAI-compatible chat completion APIs in a simple and elegant way. Supports Cohere V2, Hugging Face, Groq, OpenRouter, Together AI, Perplexity, etc.",https://github.com/kevinhermawan/swift-llm-chat-openai,Swift,2024-09-26T23:15:34Z,2024-10-03T14:26:05Z,12,1,0,Apache License 2.0
